3777.46816,-0.00283
3776.50378,-0.00303
3775.53940,-0.00296
3774.57502,-0.00272
3773.61065,-0.00243
3772.64627,-0.00233
3771.68189,-0.00252
3770.71751,-0.00267
3769.75313,-0.00264
3768.78876,-0.00279
3767.82438,-0.00302
3766.86000,-0.00316
3765.89562,-0.00340
3764.93124,-0.00319
3763.96687,-0.00279
3763.00249,-0.00279
3762.03811,-0.00297
3761.07373,-0.00322
3760.10935,-0.00310
3759.14498,-0.00310
3758.18060,-0.00337
3757.21622,-0.00323
3756.25184,-0.00322
3755.28747,-0.00327
3754.32309,-0.00298
3753.35871,-0.00276
3752.39433,-0.00285
3751.42995,-0.00288
3750.46558,-0.00286
3749.50120,-0.00295
3748.53682,-0.00300
3747.57244,-0.00349
3746.60806,-0.00374
3745.64369,-0.00321
3744.67931,-0.00259
3743.71493,-0.00252
3742.75055,-0.00298
3741.78618,-0.00277
3740.82180,-0.00236
3739.85742,-0.00244
3738.89304,-0.00266
3737.92866,-0.00313
3736.96429,-0.00313
3735.99991,-0.00277
3735.03553,-0.00253
3734.07115,-0.00255
3733.10677,-0.00281
3732.14240,-0.00284
3731.17802,-0.00292
3730.21364,-0.00296
3729.24926,-0.00274
3728.28488,-0.00245
3727.32051,-0.00236
3726.35613,-0.00245
3725.39175,-0.00256
3724.42737,-0.00283
3723.46300,-0.00287
3722.49862,-0.00260
3721.53424,-0.00236
3720.56986,-0.00224
3719.60548,-0.00216
3718.64111,-0.00225
3717.67673,-0.00277
3716.71235,-0.00305
3715.74797,-0.00315
3714.78359,-0.00323
3713.81922,-0.00310
3712.85484,-0.00308
3711.89046,-0.00294
3710.92608,-0.00292
3709.96171,-0.00293
3708.99733,-0.00271
3708.03295,-0.00272
3707.06857,-0.00285
3706.10419,-0.00272
3705.13982,-0.00231
3704.17544,-0.00222
3703.21106,-0.00232
3702.24668,-0.00244
3701.28230,-0.00275
3700.31793,-0.00271
3699.35355,-0.00268
3698.38917,-0.00285
3697.42479,-0.00297
3696.46041,-0.00302
3695.49604,-0.00269
3694.53166,-0.00257
3693.56728,-0.00292
3692.60290,-0.00310
3691.63853,-0.00325
3690.67415,-0.00334
3689.70977,-0.00337
3688.74539,-0.00343
3687.78101,-0.00296
3686.81664,-0.00260
3685.85226,-0.00269
3684.88788,-0.00276
3683.92350,-0.00302
3682.95912,-0.00296
3681.99475,-0.00267
3681.03037,-0.00264
3680.06599,-0.00268
3679.10161,-0.00296
3678.13724,-0.00297
3677.17286,-0.00280
3676.20848,-0.00293
3675.24410,-0.00294
3674.27972,-0.00280
3673.31535,-0.00267
3672.35097,-0.00241
3671.38659,-0.00219
3670.42221,-0.00235
3669.45783,-0.00245
3668.49346,-0.00234
3667.52908,-0.00240
3666.56470,-0.00237
3665.60032,-0.00252
3664.63594,-0.00293
3663.67157,-0.00266
3662.70719,-0.00230
3661.74281,-0.00248
3660.77843,-0.00234
3659.81406,-0.00223
3658.84968,-0.00234
3657.88530,-0.00212
3656.92092,-0.00196
3655.95654,-0.00214
3654.99217,-0.00245
3654.02779,-0.00256
3653.06341,-0.00238
3652.09903,-0.00237
3651.13465,-0.00267
3650.17028,-0.00275
3649.20590,-0.00238
3648.24152,-0.00234
3647.27714,-0.00264
3646.31276,-0.00297
3645.34839,-0.00295
3644.38401,-0.00236
3643.41963,-0.00226
3642.45525,-0.00265
3641.49088,-0.00259
3640.52650,-0.00244
3639.56212,-0.00244
3638.59774,-0.00226
3637.63336,-0.00239
3636.66899,-0.00275
3635.70461,-0.00263
3634.74023,-0.00264
3633.77585,-0.00290
3632.81147,-0.00275
3631.84710,-0.00250
3630.88272,-0.00257
3629.91834,-0.00257
3628.95396,-0.00208
3627.98959,-0.00181
3627.02521,-0.00193
3626.06083,-0.00217
3625.09645,-0.00255
3624.13207,-0.00262
3623.16770,-0.00256
3622.20332,-0.00274
3621.23894,-0.00290
3620.27456,-0.00267
3619.31018,-0.00236
3618.34581,-0.00236
3617.38143,-0.00241
3616.41705,-0.00243
3615.45267,-0.00234
3614.48829,-0.00238
3613.52392,-0.00256
3612.55954,-0.00239
3611.59516,-0.00236
3610.63078,-0.00249
3609.66641,-0.00234
3608.70203,-0.00222
3607.73765,-0.00229
3606.77327,-0.00224
3605.80889,-0.00210
3604.84452,-0.00208
3603.88014,-0.00209
3602.91576,-0.00195
3601.95138,-0.00176
3600.98700,-0.00201
3600.02263,-0.00230
3599.05825,-0.00238
3598.09387,-0.00242
3597.12949,-0.00211
3596.16512,-0.00210
3595.20074,-0.00250
3594.23636,-0.00262
3593.27198,-0.00245
3592.30760,-0.00230
3591.34323,-0.00239
3590.37885,-0.00219
3589.41447,-0.00201
3588.45009,-0.00224
3587.48571,-0.00248
3586.52134,-0.00257
3585.55696,-0.00229
3584.59258,-0.00206
3583.62820,-0.00190
3582.66382,-0.00166
3581.69945,-0.00191
3580.73507,-0.00227
3579.77069,-0.00234
3578.80631,-0.00238
3577.84194,-0.00252
3576.87756,-0.00233
3575.91318,-0.00176
3574.94880,-0.00166
3573.98442,-0.00186
3573.02005,-0.00164
3572.05567,-0.00154
3571.09129,-0.00198
3570.12691,-0.00211
3569.16253,-0.00189
3568.19816,-0.00196
3567.23378,-0.00212
3566.26940,-0.00207
3565.30502,-0.00179
3564.34065,-0.00175
3563.37627,-0.00173
3562.41189,-0.00159
3561.44751,-0.00184
3560.48313,-0.00198
3559.51876,-0.00231
3558.55438,-0.00288
3557.59000,-0.00257
3556.62562,-0.00182
3555.66124,-0.00147
3554.69687,-0.00130
3553.73249,-0.00126
3552.76811,-0.00148
3551.80373,-0.00176
3550.83935,-0.00194
3549.87498,-0.00195
3548.91060,-0.00166
3547.94622,-0.00151
3546.98184,-0.00182
3546.01747,-0.00187
3545.05309,-0.00164
3544.08871,-0.00179
3543.12433,-0.00188
3542.15995,-0.00171
3541.19558,-0.00173
3540.23120,-0.00182
3539.26682,-0.00190
3538.30244,-0.00200
3537.33806,-0.00203
3536.37369,-0.00185
3535.40931,-0.00174
3534.44493,-0.00198
3533.48055,-0.00206
3532.51618,-0.00191
3531.55180,-0.00171
3530.58742,-0.00166
3529.62304,-0.00172
3528.65866,-0.00166
3527.69429,-0.00157
3526.72991,-0.00164
3525.76553,-0.00211
3524.80115,-0.00232
3523.83677,-0.00204
3522.87240,-0.00168
3521.90802,-0.00143
3520.94364,-0.00160
3519.97926,-0.00162
3519.01488,-0.00149
3518.05051,-0.00152
3517.08613,-0.00159
3516.12175,-0.00183
3515.15737,-0.00172
3514.19300,-0.00146
3513.22862,-0.00152
3512.26424,-0.00163
3511.29986,-0.00163
3510.33548,-0.00158
3509.37111,-0.00170
3508.40673,-0.00171
3507.44235,-0.00155
3506.47797,-0.00128
3505.51359,-0.00118
3504.54922,-0.00136
3503.58484,-0.00158
3502.62046,-0.00181
3501.65608,-0.00154
3500.69171,-0.00128
3499.72733,-0.00159
3498.76295,-0.00174
3497.79857,-0.00169
3496.83419,-0.00154
3495.86982,-0.00143
3494.90544,-0.00148
3493.94106,-0.00155
3492.97668,-0.00170
3492.01230,-0.00188
3491.04793,-0.00194
3490.08355,-0.00183
3489.11917,-0.00189
3488.15479,-0.00193
3487.19041,-0.00191
3486.22604,-0.00204
3485.26166,-0.00170
3484.29728,-0.00116
3483.33290,-0.00102
3482.36853,-0.00104
3481.40415,-0.00115
3480.43977,-0.00112
3479.47539,-0.00116
3478.51101,-0.00140
3477.54664,-0.00128
3476.58226,-0.00137
3475.61788,-0.00176
3474.65350,-0.00166
3473.68912,-0.00168
3472.72475,-0.00188
3471.76037,-0.00156
3470.79599,-0.00123
3469.83161,-0.00121
3468.86724,-0.00116
3467.90286,-0.00118
3466.93848,-0.00138
3465.97410,-0.00147
3465.00972,-0.00149
3464.04535,-0.00160
3463.08097,-0.00159
3462.11659,-0.00155
3461.15221,-0.00171
3460.18783,-0.00176
3459.22346,-0.00151
3458.25908,-0.00145
3457.29470,-0.00151
3456.33032,-0.00132
3455.36594,-0.00120
3454.40157,-0.00130
3453.43719,-0.00137
3452.47281,-0.00120
3451.50843,-0.00121
3450.54406,-0.00135
3449.57968,-0.00122
3448.61530,-0.00129
3447.65092,-0.00115
3446.68654,-0.00075
3445.72217,-0.00087
3444.75779,-0.00119
3443.79341,-0.00130
3442.82903,-0.00128
3441.86465,-0.00133
3440.90028,-0.00121
3439.93590,-0.00120
3438.97152,-0.00134
3438.00714,-0.00114
3437.04276,-0.00108
3436.07839,-0.00093
3435.11401,-0.00088
3434.14963,-0.00114
3433.18525,-0.00132
3432.22088,-0.00176
3431.25650,-0.00168
3430.29212,-0.00109
3429.32774,-0.00068
3428.36336,-0.00061
3427.39899,-0.00099
3426.43461,-0.00120
3425.47023,-0.00140
3424.50585,-0.00151
3423.54147,-0.00144
3422.57710,-0.00130
3421.61272,-0.00099
3420.64834,-0.00117
3419.68396,-0.00126
3418.71959,-0.00093
3417.75521,-0.00077
3416.79083,-0.00081
3415.82645,-0.00114
3414.86207,-0.00145
3413.89770,-0.00145
3412.93332,-0.00110
3411.96894,-0.00079
3411.00456,-0.00084
3410.04018,-0.00096
3409.07581,-0.00092
3408.11143,-0.00097
3407.14705,-0.00118
3406.18267,-0.00121
3405.21829,-0.00128
3404.25392,-0.00114
3403.28954,-0.00071
3402.32516,-0.00083
3401.36078,-0.00126
3400.39641,-0.00137
3399.43203,-0.00111
3398.46765,-0.00110
3397.50327,-0.00125
3396.53889,-0.00123
3395.57452,-0.00123
3394.61014,-0.00100
3393.64576,-0.00113
3392.68138,-0.00126
3391.71700,-0.00098
3390.75263,-0.00106
3389.78825,-0.00121
3388.82387,-0.00136
3387.85949,-0.00130
3386.89512,-0.00105
3385.93074,-0.00086
3384.96636,-0.00087
3384.00198,-0.00144
3383.03760,-0.00148
3382.07323,-0.00097
3381.10885,-0.00104
3380.14447,-0.00120
3379.18009,-0.00104
3378.21571,-0.00102
3377.25134,-0.00118
3376.28696,-0.00120
3375.32258,-0.00129
3374.35820,-0.00128
3373.39382,-0.00112
3372.42945,-0.00113
3371.46507,-0.00112
3370.50069,-0.00100
3369.53631,-0.00071
3368.57194,-0.00068
3367.60756,-0.00077
3366.64318,-0.00059
3365.67880,-0.00086
3364.71442,-0.00112
3363.75005,-0.00099
3362.78567,-0.00104
3361.82129,-0.00113
3360.85691,-0.00123
3359.89253,-0.00110
3358.92816,-0.00077
3357.96378,-0.00080
3356.99940,-0.00088
3356.03502,-0.00080
3355.07065,-0.00084
3354.10627,-0.00083
3353.14189,-0.00093
3352.17751,-0.00131
3351.21313,-0.00143
3350.24876,-0.00137
3349.28438,-0.00135
3348.32000,-0.00098
3347.35562,-0.00058
3346.39124,-0.00065
3345.42687,-0.00083
3344.46249,-0.00080
3343.49811,-0.00094
3342.53373,-0.00113
3341.56935,-0.00099
3340.60498,-0.00088
3339.64060,-0.00079
3338.67622,-0.00058
3337.71184,-0.00065
3336.74747,-0.00089
3335.78309,-0.00090
3334.81871,-0.00088
3333.85433,-0.00103
3332.88995,-0.00079
3331.92558,-0.00062
3330.96120,-0.00107
3329.99682,-0.00126
3329.03244,-0.00115
3328.06806,-0.00090
3327.10369,-0.00051
3326.13931,-0.00043
3325.17493,-0.00058
3324.21055,-0.00079
3323.24618,-0.00089
3322.28180,-0.00086
3321.31742,-0.00087
3320.35304,-0.00082
3319.38866,-0.00094
3318.42429,-0.00097
3317.45991,-0.00081
3316.49553,-0.00072
3315.53115,-0.00069
3314.56677,-0.00078
3313.60240,-0.00068
3312.63802,-0.00048
3311.67364,-0.00049
3310.70926,-0.00029
3309.74488,-0.00019
3308.78051,-0.00053
3307.81613,-0.00071
3306.85175,-0.00064
3305.88737,-0.00071
3304.92300,-0.00084
3303.95862,-0.00091
3302.99424,-0.00085
3302.02986,-0.00070
3301.06548,-0.00074
3300.10111,-0.00080
3299.13673,-0.00072
3298.17235,-0.00069
3297.20797,-0.00070
3296.24359,-0.00074
3295.27922,-0.00063
3294.31484,-0.00052
3293.35046,-0.00057
3292.38608,-0.00076
3291.42171,-0.00093
3290.45733,-0.00074
3289.49295,-0.00066
3288.52857,-0.00069
3287.56419,-0.00059
3286.59982,-0.00073
3285.63544,-0.00068
3284.67106,-0.00049
3283.70668,-0.00058
3282.74230,-0.00085
3281.77793,-0.00086
3280.81355,-0.00049
3279.84917,-0.00034
3278.88479,-0.00040
3277.92041,-0.00051
3276.95604,-0.00054
3275.99166,-0.00042
3275.02728,-0.00031
3274.06290,-0.00019
3273.09853,-0.00023
3272.13415,-0.00049
3271.16977,-0.00064
3270.20539,-0.00046
3269.24101,-0.00044
3268.27664,-0.00057
3267.31226,-0.00048
3266.34788,-0.00056
3265.38350,-0.00060
3264.41912,-0.00048
3263.45475,-0.00035
3262.49037,-0.00036
3261.52599,-0.00061
3260.56161,-0.00050
3259.59724,-0.00030
3258.63286,-0.00035
3257.66848,-0.00029
3256.70410,-0.00024
3255.73972,-0.00025
3254.77535,-0.00041
3253.81097,-0.00060
3252.84659,-0.00049
3251.88221,-0.00039
3250.91783,-0.00043
3249.95346,-0.00033
3248.98908,-0.00025
3248.02470,-0.00023
3247.06032,-0.00025
3246.09594,-0.00045
3245.13157,-0.00056
3244.16719,-0.00058
3243.20281,-0.00054
3242.23843,-0.00037
3241.27406,-0.00026
3240.30968,-0.00016
3239.34530,-0.00009
3238.38092,-0.00003
3237.41654,-0.00008
3236.45217,-0.00016
3235.48779,-0.00016
3234.52341,-0.00020
3233.55903,-0.00019
3232.59465,-0.00026
3231.63028,-0.00033
3230.66590,-0.00016
3229.70152,0.00005
3228.73714,0.00000
3227.77276,-0.00032
3226.80839,-0.00049
3225.84401,-0.00051
3224.87963,-0.00062
3223.91525,-0.00041
3222.95088,0.00002
3221.98650,0.00003
3221.02212,-0.00019
3220.05774,-0.00011
3219.09336,0.00002
3218.12899,-0.00018
3217.16461,-0.00034
3216.20023,-0.00030
3215.23585,-0.00028
3214.27147,-0.00010
3213.30710,0.00002
3212.34272,-0.00008
3211.37834,0.00009
3210.41396,0.00034
3209.44959,0.00024
3208.48521,0.00017
3207.52083,0.00031
3206.55645,0.00019
3205.59207,0.00000
3204.62770,0.00002
3203.66332,-0.00012
3202.69894,-0.00015
3201.73456,0.00003
3200.77018,-0.00009
3199.80581,-0.00024
3198.84143,-0.00003
3197.87705,0.00003
3196.91267,-0.00010
3195.94829,-0.00006
3194.98392,-0.00003
3194.01954,0.00009
3193.05516,0.00013
3192.09078,0.00008
3191.12641,0.00023
3190.16203,0.00002
3189.19765,-0.00017
3188.23327,0.00006
3187.26889,0.00021
3186.30452,0.00024
3185.34014,0.00035
3184.37576,0.00051
3183.41138,0.00040
3182.44700,0.00039
3181.48263,0.00049
3180.51825,0.00038
3179.55387,0.00038
3178.58949,0.00024
3177.62512,0.00010
3176.66074,0.00027
3175.69636,0.00029
3174.73198,0.00016
3173.76760,0.00013
3172.80323,0.00027
3171.83885,0.00040
3170.87447,0.00028
3169.91009,0.00017
3168.94571,0.00017
3167.98134,0.00023
3167.01696,0.00053
3166.05258,0.00048
3165.08820,0.00021
3164.12382,0.00016
3163.15945,0.00002
3162.19507,0.00009
3161.23069,0.00002
3160.26631,-0.00018
3159.30194,0.00018
3158.33756,0.00035
3157.37318,0.00019
3156.40880,0.00015
3155.44442,0.00008
3154.48005,-0.00012
3153.51567,-0.00029
3152.55129,-0.00001
3151.58691,0.00034
3150.62253,0.00044
3149.65816,0.00041
3148.69378,0.00011
3147.72940,0.00002
3146.76502,0.00028
3145.80065,0.00033
3144.83627,0.00043
3143.87189,0.00055
3142.90751,0.00043
3141.94313,0.00038
3140.97876,0.00032
3140.01438,0.00037
3139.05000,0.00054
3138.08562,0.00057
3137.12124,0.00045
3136.15687,0.00019
3135.19249,0.00008
3134.22811,-0.00010
3133.26373,-0.00030
3132.29935,-0.00005
3131.33498,0.00012
3130.37060,0.00009
3129.40622,0.00023
3128.44184,0.00036
3127.47747,0.00039
3126.51309,0.00045
3125.54871,0.00042
3124.58433,0.00035
3123.61995,0.00037
3122.65558,0.00033
3121.69120,0.00032
3120.72682,0.00031
3119.76244,0.00050
3118.79806,0.00078
3117.83369,0.00067
3116.86931,0.00048
3115.90493,0.00026
3114.94055,0.00028
3113.97618,0.00056
3113.01180,0.00058
3112.04742,0.00044
3111.08304,0.00046
3110.11866,0.00060
3109.15429,0.00047
3108.18991,0.00037
3107.22553,0.00054
3106.26115,0.00053
3105.29677,0.00050
3104.33240,0.00034
3103.36802,0.00012
3102.40364,0.00025
3101.43926,0.00053
3100.47488,0.00066
3099.51051,0.00054
3098.54613,0.00044
3097.58175,0.00041
3096.61737,0.00034
3095.65300,0.00029
3094.68862,0.00030
3093.72424,0.00028
3092.75986,0.00032
3091.79548,0.00052
3090.83111,0.00051
3089.86673,0.00042
3088.90235,0.00054
3087.93797,0.00056
3086.97359,0.00042
3086.00922,0.00039
3085.04484,0.00055
3084.08046,0.00057
3083.11608,0.00039
3082.15171,0.00056
3081.18733,0.00072
3080.22295,0.00048
3079.25857,0.00045
3078.29419,0.00048
3077.32982,0.00038
3076.36544,0.00056
3075.40106,0.00078
3074.43668,0.00079
3073.47230,0.00060
3072.50793,0.00050
3071.54355,0.00052
3070.57917,0.00058
3069.61479,0.00072
3068.65041,0.00057
3067.68604,0.00040
3066.72166,0.00040
3065.75728,0.00034
3064.79290,0.00038
3063.82853,0.00042
3062.86415,0.00048
3061.89977,0.00057
3060.93539,0.00071
3059.97101,0.00073
3059.00664,0.00057
3058.04226,0.00071
3057.07788,0.00069
3056.11350,0.00062
3055.14912,0.00077
3054.18475,0.00051
3053.22037,0.00040
3052.25599,0.00050
3051.29161,0.00042
3050.32724,0.00055
3049.36286,0.00061
3048.39848,0.00051
3047.43410,0.00048
3046.46972,0.00048
3045.50535,0.00055
3044.54097,0.00062
3043.57659,0.00071
3042.61221,0.00072
3041.64783,0.00069
3040.68346,0.00063
3039.71908,0.00042
3038.75470,0.00049
3037.79032,0.00067
3036.82594,0.00061
3035.86157,0.00065
3034.89719,0.00071
3033.93281,0.00059
3032.96843,0.00047
3032.00406,0.00044
3031.03968,0.00045
3030.07530,0.00051
3029.11092,0.00066
3028.14654,0.00071
3027.18217,0.00062
3026.21779,0.00057
3025.25341,0.00051
3024.28903,0.00030
3023.32465,0.00025
3022.36028,0.00048
3021.39590,0.00058
3020.43152,0.00059
3019.46714,0.00082
3018.50276,0.00100
3017.53839,0.00083
3016.57401,0.00056
3015.60963,0.00061
3014.64525,0.00071
3013.68088,0.00055
3012.71650,0.00049
3011.75212,0.00066
3010.78774,0.00077
3009.82336,0.00076
3008.85899,0.00072
3007.89461,0.00063
3006.93023,0.00040
3005.96585,0.00041
3005.00147,0.00077
3004.03710,0.00087
3003.07272,0.00071
3002.10834,0.00068
3001.14396,0.00082
3000.17959,0.00087
2999.21521,0.00072
2998.25083,0.00076
2997.28645,0.00092
2996.32207,0.00091
2995.35770,0.00090
2994.39332,0.00083
2993.42894,0.00071
2992.46456,0.00080
2991.50018,0.00082
2990.53581,0.00059
2989.57143,0.00060
2988.60705,0.00072
2987.64267,0.00073
2986.67829,0.00076
2985.71392,0.00072
2984.74954,0.00074
2983.78516,0.00084
2982.82078,0.00088
2981.85641,0.00079
2980.89203,0.00063
2979.92765,0.00073
2978.96327,0.00077
2977.99889,0.00073
2977.03452,0.00075
2976.07014,0.00057
2975.10576,0.00055
2974.14138,0.00081
2973.17700,0.00097
2972.21263,0.00092
2971.24825,0.00075
2970.28387,0.00068
2969.31949,0.00086
2968.35512,0.00100
2967.39074,0.00085
2966.42636,0.00061
2965.46198,0.00052
2964.49760,0.00064
2963.53323,0.00071
2962.56885,0.00066
2961.60447,0.00067
2960.64009,0.00076
2959.67571,0.00091
2958.71134,0.00079
2957.74696,0.00065
2956.78258,0.00081
2955.81820,0.00101
2954.85382,0.00106
2953.88945,0.00092
2952.92507,0.00090
2951.96069,0.00104
2950.99631,0.00108
2950.03194,0.00109
2949.06756,0.00097
2948.10318,0.00082
2947.13880,0.00086
2946.17442,0.00091
2945.21005,0.00096
2944.24567,0.00110
2943.28129,0.00122
2942.31691,0.00115
2941.35253,0.00104
2940.38816,0.00114
2939.42378,0.00121
2938.45940,0.00112
2937.49502,0.00114
2936.53065,0.00124
2935.56627,0.00129
2934.60189,0.00134
2933.63751,0.00131
2932.67313,0.00129
2931.70876,0.00143
2930.74438,0.00155
2929.78000,0.00152
2928.81562,0.00134
2927.85124,0.00136
2926.88687,0.00148
2925.92249,0.00134
2924.95811,0.00122
2923.99373,0.00115
2923.02935,0.00103
2922.06498,0.00120
2921.10060,0.00145
2920.13622,0.00140
2919.17184,0.00127
2918.20747,0.00112
2917.24309,0.00093
2916.27871,0.00092
2915.31433,0.00104
2914.34995,0.00107
2913.38558,0.00124
2912.42120,0.00127
2911.45682,0.00100
2910.49244,0.00100
2909.52806,0.00123
2908.56369,0.00124
2907.59931,0.00099
2906.63493,0.00093
2905.67055,0.00113
2904.70618,0.00111
2903.74180,0.00094
2902.77742,0.00088
2901.81304,0.00088
2900.84866,0.00083
2899.88429,0.00077
2898.91991,0.00081
2897.95553,0.00085
2896.99115,0.00099
2896.02677,0.00108
2895.06240,0.00099
2894.09802,0.00096
2893.13364,0.00090
2892.16926,0.00093
2891.20488,0.00098
2890.24051,0.00089
2889.27613,0.00084
2888.31175,0.00103
2887.34737,0.00121
2886.38300,0.00104
2885.41862,0.00084
2884.45424,0.00089
2883.48986,0.00093
2882.52548,0.00094
2881.56111,0.00099
2880.59673,0.00092
2879.63235,0.00092
2878.66797,0.00106
2877.70359,0.00106
2876.73922,0.00097
2875.77484,0.00092
2874.81046,0.00086
2873.84608,0.00087
2872.88171,0.00093
2871.91733,0.00099
2870.95295,0.00101
2869.98857,0.00097
2869.02419,0.00096
2868.05982,0.00106
2867.09544,0.00108
2866.13106,0.00113
2865.16668,0.00127
2864.20230,0.00123
2863.23793,0.00121
2862.27355,0.00123
2861.30917,0.00118
2860.34479,0.00116
2859.38041,0.00105
2858.41604,0.00115
2857.45166,0.00137
2856.48728,0.00135
2855.52290,0.00121
2854.55853,0.00110
2853.59415,0.00112
2852.62977,0.00107
2851.66539,0.00104
2850.70101,0.00113
2849.73664,0.00106
2848.77226,0.00098
2847.80788,0.00103
2846.84350,0.00097
2845.87912,0.00085
2844.91475,0.00093
