;$I_{2928}$;$I_{3351}$;$I_{3725}$;$\overline{I}_{3800\text{–}2500}$;$\Sigma I_{p,\ 3800\text{–}2500}$;$\overline{I}_{2928 \pm 32}$;$\overline{I}_{3351 \pm 32}$;$\overline{I}_{3725 \pm 32}$;$\log I_{2928}$;$(I_{2928})^{-1}$;$\log I_{3351}$;$(I_{3351})^{-1}$;$\log I_{3725}$;$(I_{3725})^{-1}$;$\log \overline{I}_{3800\text{–}2500}$;$(\overline{I}_{3800\text{–}2500})^{-1}$;$\log \Sigma I_{p,\ 3800\text{–}2500}$;$(\Sigma I_{p,\ 3800\text{–}2500})^{-1}$;$\log \overline{I}_{2928 \pm 32}$;$(\overline{I}_{2928 \pm 32})^{-1}$;$\log \overline{I}_{3351 \pm 32}$;$(\overline{I}_{3351 \pm 32})^{-1}$;$\log \overline{I}_{3725 \pm 32}$;$(\overline{I}_{3725 \pm 32})^{-1}$;$\frac{I_{2928}}{I_{3351}}$;$\frac{I_{2928}}{I_{3725}}$;$\frac{I_{2928}}{\overline{I}_{3800\text{–}2500}}$;$\frac{I_{2928}}{\Sigma I_{p,\ 3800\text{–}2500}}$;$\frac{I_{2928}}{\overline{I}_{3351 \pm 32}}$;$\frac{I_{2928}}{\overline{I}_{3725 \pm 32}}$;$\frac{I_{3351}}{I_{3725}}$;$\frac{I_{3351}}{\overline{I}_{3800\text{–}2500}}$;$\frac{I_{3351}}{\Sigma I_{p,\ 3800\text{–}2500}}$;$\frac{I_{3351}}{\overline{I}_{2928 \pm 32}}$;$\frac{I_{3351}}{\overline{I}_{3725 \pm 32}}$;$\frac{I_{3725}}{\overline{I}_{3800\text{–}2500}}$;$\frac{I_{3725}}{\Sigma I_{p,\ 3800\text{–}2500}}$;$\frac{I_{3725}}{\overline{I}_{2928 \pm 32}}$;$\frac{I_{3725}}{\overline{I}_{3351 \pm 32}}$;$\frac{\overline{I}_{3800\text{–}2500}}{\overline{I}_{2928 \pm 32}}$;$\frac{\overline{I}_{3800\text{–}2500}}{\overline{I}_{3351 \pm 32}}$;$\frac{\overline{I}_{3800\text{–}2500}}{\overline{I}_{3725 \pm 32}}$;$\frac{\overline{I}_{2928 \pm 32}}{\overline{I}_{3351 \pm 32}}$;$\frac{\overline{I}_{2928 \pm 32}}{\overline{I}_{3725 \pm 32}}$;$\frac{\overline{I}_{3351 \pm 32}}{\overline{I}_{3725 \pm 32}}$;Split;Fraction_hue;Fraction_grouped_hue;Class
division_6_size_75;0.4407128091776546;1.0;0.0212456661444646;0.502525031521641;1.4619584753221193;0.4369963313979216;0.9793159382948704;0.0223700531547815;-0.819361842029804;2.2690513621919544;0.0;1.0;-3.8516023505543964;47.06842295272264;-0.6881098263161661;1.9899506238963054;0.3797769582717746;0.6840139558544341;-0.827830478892216;2.288348730070726;-0.02090097319649679;1.0211209282891316;-3.800032127319243;44.70262064559531;0.4407128091776546;20.743656903056394;0.8769967295821671;0.3014537120013279;0.4500210728163976;19.70101752232333;47.06842295272264;1.9899506238963054;0.6840139558544341;2.288348730070726;44.70262064559531;0.042277826599269944;0.014532332144237855;0.04861749314119218;0.021694394335556668;1.1499525177112986;0.5131388266759032;22.46418584902774;0.4462260995759907;19.534881225998138;43.777988881780814;Train;$< 75$;$d > 5$;2
division_6_size_25;0.4343382242681454;0.980152409041296;0.0084821394799512;0.49036385920368;1.4229727727893926;0.428817539043495;0.976343048696194;0.0135991195949285;-0.8339317298025903;2.302353198788773;-0.020047199979518475;1.0202494946455494;-4.769792563835846;117.89478378228145;-0.7126075936425819;2.0393020024435264;0.3527481852559311;0.7027541349506939;-0.8467237674419432;2.3319941675673155;-0.02394127000531673;1.0242301630921604;-4.297750224002597;73.53417204838235;0.4431333538148206;51.20621103847307;0.8857468104877944;0.30523298307158103;0.44486231027932194;31.93870171052268;115.55485633760588;1.9988267704577611;0.6888061583356547;2.285709701211356;72.07469588007909;0.017297644026469775;0.005960858592764235;0.01978029979573866;0.008687663102920871;1.143525659648782;0.5022454554866863;36.058500388992144;0.4392078579512978;31.532742693388276;71.79457772106808;Test;$< 25$;$d > 5$;2
division_6_size_5;0.6401700078071486;1.0;0.0214666606230682;0.5113951696683705;1.6616366684302168;0.6094146458387366;0.9893914681717216;0.0213293715501912;-0.44602150070506363;1.5620850521026757;0.0;1.0;-3.8412542160740686;46.58386404662279;-0.6706126614798448;1.955434973405165;0.5078030614815594;0.6018162808989531;-0.4952563795083981;1.640918883109055;-0.010665203460273887;1.0107222794713215;-3.8476702101213367;46.88370670682211;0.6401700078071486;29.821592610413663;1.251810822191156;0.38526473324155197;0.647034089540015;30.013542888534378;46.58386404662279;1.955434973405165;0.6018162808989531;1.640918883109055;46.88370670682211;0.04197665894456707;0.012918985859494908;0.0352250487736862;0.02169683215758475;0.8391579906395882;0.5168784915978387;23.976101146017413;0.615948959985336;28.5716175183452;46.386339411995124;Train;$< 5$;$2 < d \leq 5$;1
division_6_size_3;0.9999999999999998;0.687760333420962;0.0522608852093909;0.4216581243651512;1.7400212186303528;0.926562881229226;0.6915182623588169;0.0373664616218225;-2.2204460492503136e-16;1.0000000000000002;-0.37431485432346095;1.4539948749674743;-2.9515070804684327;19.134769646425877;-0.8635604251163971;2.3715895466394743;0.5538973077672292;0.5747056353641159;-0.07627336591138084;1.0792575660632429;-0.36886571845191746;1.446093406975154;-3.2869817249603597;26.761966656644496;1.4539948749674738;19.134769646425873;2.371589546639474;0.5747056353641157;1.4460934069751539;26.761966656644493;13.160135551959163;1.6310852173344328;0.3952597393969301;0.7422705434827518;18.405819110774488;0.12394136906071697;0.030034625238954123;0.05640295577139775;0.07557412154398553;0.4550777210131252;0.6097570336419548;11.284400664763435;1.3398964736934866;24.796644932741003;18.5063886797074;Test;$< 3$;$2 < d \leq 5$;1
division_7_size_bulk;0.4577376195086877;1.0;0.0164458960010119;0.5173690514816278;1.4741835155096996;0.4586906464995862;0.989275884255686;0.014389936883389;-0.7814591421970183;2.184657667144224;0.0;1.0;-4.107679316118033;60.805443494138046;-0.658998826478003;1.9328562408907655;0.3881042877200967;0.6783415968765935;-0.7793792689111237;2.1801185780249;-0.010782033523725719;1.0108403691174406;-4.241226144236399;69.49300807249185;0.4577376195086877;27.832938958176772;0.8847410145578496;0.3105024677680137;0.4626996642631004;31.809564087600435;60.805443494138046;1.9328562408907655;0.6783415968765935;2.1801185780249;69.49300807249185;0.031787552722596334;0.011155935355392796;0.03585400340407146;0.01662417558412991;1.1279258808302177;0.5229775229696287;35.953531671070216;0.4636630224183591;31.87579279997225;68.7477570105019;Train;$> 0$;$d > 5$;2
division_7_size_75;0.4793945217804277;1.0;0.0146677478349572;0.5277080166734804;1.494062269615385;0.479820372436525;0.9920347640735052;0.0127923238441178;-0.7352313842886387;2.0859645961036244;0.0;1.0;-4.222104220429069;68.17679246003468;-0.6392121469605329;1.8949873195099676;0.4014987656381547;0.669316145877527;-0.7343434692100825;2.0841132587222297;-0.007997127882369203;1.0080291903217058;-4.358909987626639;78.17187965107861;0.4793945217804277;32.68358081790179;0.9084465398164554;0.320866493672876;0.48324367163498594;37.47517086200598;68.17679246003468;1.8949873195099676;0.669316145877527;2.0841132587222297;78.17187965107861;0.027795196153013676;0.009817360449596994;0.03056924773842858;0.014785517973914862;1.099803274283212;0.5319450847736418;41.2519275703087;0.48367294152704965;37.50846040824375;77.54922218684023;Test;$< 75$;$d > 5$;2
division_7_size_25;0.4637946128484577;1.0;0.0243515879694211;0.5180418042247948;1.488146200817879;0.4639259512325454;0.9911483472428724;0.0220239756182471;-0.7683134694751281;2.1561268119488584;0.0;1.0;-3.715158217229959;41.06508377423785;-0.6576993368423073;1.9303461455131297;0.3975311848221888;0.6719769868379896;-0.7680303273522731;2.1555164080457847;-0.008891061361939527;1.0089307042500255;-3.815623618196244;45.405062979251085;0.4637946128484577;19.045764630662124;0.8952841432217745;0.3116593064535985;0.46793662536856234;21.058623605821598;41.06508377423785;1.9303461455131297;0.6719769868379896;2.1555164080457847;45.405062979251085;0.04700699397389592;0.016363706708411828;0.05249024743005751;0.02456906479959448;1.1166476090601873;0.5226682823674761;23.521720746711672;0.46806913669691497;21.06458703342269;45.00315312834324;Train;$< 25$;$d > 5$;2
division_7_size_5;1.0;0.5204080382714525;0.1913689957832756;0.6058583567907804;1.711777034054728;0.9792647003674154;0.5194075394168763;0.1667600186895793;0.0;1.0;-0.6531420861305427;1.9215690889816448;-1.653551799587776;5.225506858657997;-0.5011090549017068;1.6505508074477673;0.5375320321203951;0.5841882325242299;-0.02095329468528846;1.0211743562540392;-0.6550664642314304;1.925270474746421;-1.7911995138948333;5.996641208475046;1.9215690889816448;5.225506858657997;1.6505508074477673;0.5841882325242299;1.925270474746421;5.996641208475046;2.719395773288229;0.8589599077712545;0.30401625206920163;0.531427343471278;3.120700287520251;0.3158642505105539;0.11179551540656857;0.1954211110759684;0.3684370773634129;0.6186870174769551;1.1664412062076723;3.633115188830571;1.885349414578786;5.872299056228211;3.1147006548598672;Test;$< 5$;$2 < d \leq 5$;1
division_7_size_3;0.9999999999999998;0.5235394128507076;0.2124306249941665;0.5807586752649693;1.735970037844874;0.9710919018173588;0.5208318175516993;0.1892733704556949;-2.2204460492503136e-16;1.0000000000000002;-0.6471429643026049;1.9100758709930399;-1.5491398145364856;4.707419186981447;-0.5434199694062217;1.721885599976192;0.5515663567832667;0.5760468085275559;-0.029334168601690174;1.0297686533360446;-0.6523280963446625;1.920005587793678;-1.6645629044304624;5.283363410248353;1.9100758709930394;4.707419186981446;1.7218855999761915;0.5760468085275557;1.9200055877936775;5.283363410248351;2.4645194771944223;0.9014749760076238;0.3015832079110406;0.5391244761396167;2.766048977678335;0.36578123417139785;0.12236998356140366;0.21875439862757715;0.40786798700730303;0.5980470789408326;1.115059901668395;3.068359135079244;1.8645018777505187;5.130631422050319;2.751743767745794;Test;$< 3$;$2 < d \leq 5$;1
division_7_size_2.5;1.0;0.4181222812718078;0.2229422742913122;0.4970424601300691;1.64106455556312;0.9543092660830814;0.4161948499362453;0.1912555274733132;0.0;1.0;-0.8719813503107798;2.391644848388102;-1.5008424007121828;4.485466039039904;-0.6990798236774052;2.0119005521949047;0.49534515049514;0.609360549900401;-0.04676748178412468;1.0478783299511008;-0.8766017391110664;2.402720745230713;-1.654144904871896;5.228607053668212;2.391644848388102;4.485466039039904;2.0119005521949047;0.609360549900401;2.402720745230713;5.228607053668212;1.8754732928105844;0.8412204485757434;0.2547872232413989;0.43814127781444634;2.1861971091536185;0.44853768475427896;0.13585222685820003;0.23361637805988045;0.5356680274286516;0.5208400230358834;1.1942542302150265;2.5988397130086804;2.292938670983716;4.989708160022935;2.1761193280770352;Train;$< 2.5$;$2 < d \leq 5$;1
division_7_size_2;0.9999999999999998;0.3878426032416839;0.2075046755911774;0.4556098431880889;1.595347278832861;0.9466467055748616;0.3868385845627097;0.1751344635513798;-2.2204460492503136e-16;1.0000000000000002;-0.9471556834100868;2.5783655318981307;-1.572601406595718;4.819168518256355;-0.7861184427520426;2.1948603941534492;0.46709144221291704;0.626822769730481;-0.054829322377658106;1.056360302223562;-0.949747767113521;2.585057540551237;-1.7422012369477249;5.709898438730916;2.5783655318981302;4.819168518256354;2.194860394153449;0.6268227697304809;2.585057540551236;5.709898438730915;1.869078863580913;0.8512603690205421;0.24310857478343234;0.40970152957555817;2.214541874723025;0.4554437940567353;0.13006865548608676;0.21919970182029833;0.5364115263366114;0.4812881516461992;1.1777776606827357;2.6014859322901063;2.447136204484283;5.4052565461916675;2.2088090300354937;Train;$< 2$;$d \leq 2$;0
division_7_size_0.4;0.9753633263031936;0.2248775432644492;0.0405753669314158;0.4007326791179587;1.2408162364990585;0.9194041469855938;0.2293108427005381;0.0354860147455368;-0.024945235035961303;1.02525897071626;-1.492199277094686;4.446864660132071;-3.2045941223342442;24.6454949302194;-0.9144607095919544;2.495429127968978;0.2157694183031675;0.8059211111078645;-0.08402948508549206;1.0876609631125245;-1.4726768041457894;4.360892787376484;-3.3386166109497304;28.180115664461123;4.337308706526537;24.038311913527288;2.4339500548097;0.7860658956681323;4.253454894747133;27.48585135009753;5.542218352444176;0.5611659716882106;0.18123355953089176;0.2445905252893892;6.337075179532039;0.10125295251868424;0.03270054480097592;0.04413224267526779;0.17694482499636546;0.4358612917201012;1.747552250031561;11.29269324807346;4.009422913273505;25.908915204439246;6.462006070416214;Train;$< 0.4$;$d \leq 2$;0
division_8_size_bulk;0.3945610738193382;1.0;0.0028012110502287;0.5038355085332599;1.3973622848695668;0.3968259615322436;0.9766221693944545;0.005595867684449;-0.929981337448278;2.534461877650608;0.0;1.0;-5.877703437371079;356.9884532328818;-0.6855054361395047;1.9847747589508902;0.33458637726974794;0.7156340276446937;-0.9242574784630907;2.5199964138907434;-0.02365542702401285;1.0239374359277966;-5.185726867124453;178.7032961445845;0.3945610738193382;140.85374744867042;0.7831148601811814;0.2823613304091483;0.4040058542434913;70.50936442186246;356.9884532328818;1.9847747589508902;0.7156340276446937;2.5199964138907434;178.7032961445845;0.005559772986988238;0.002004641946157987;0.007059041801127448;0.0028682648602637857;1.269663674694634;0.5158960387369236;90.03706608957647;0.406324957560908;70.91410732155602;174.52560075866376;Test;$> 0$;$d > 5$;2
division_8_size_70;0.5060607933578499;1.0;0.0008248483468586;0.5421567646765485;1.5068856417047083;0.5017197204949837;0.9789320504364564;0.0041145751288293;-0.6810984719355131;1.9760471728401052;0.0;1.0;-7.100311010516502;1212.3440676197724;-0.6122000856419306;1.844484962936138;0.4100450320302007;0.6636203652911052;-0.6897136409194488;1.993144696432155;-0.02129304597332663;1.02152136050112;-5.493219699556883;243.03845930370096;0.5060607933578499;613.5198006823449;0.9334215236800864;0.3358322485476429;0.516951910127187;122.99223553170043;1212.3440676197724;1.844484962936138;0.6636203652911052;1.993144696432155;243.03845930370096;0.0015214203724834194;0.0005473861612520684;0.0016440421079020493;0.0008426002054900968;1.0805968801498786;0.5538247158572734;131.7649447880675;0.5125174114702774;121.93718787138431;237.91813730108925;Test;$< 70$;$d > 5$;2
division_8_size_25;0.4135280314645398;1.0;0.0021344645923766;0.4973383269555296;1.4156624960569164;0.4128854199190997;0.9853996247036384;0.0044656197902446;-0.8830299760916773;2.418215753012986;0.0;1.0;-6.149539440155612;468.50156407914886;-0.6984847461416482;2.010703671525836;0.34759761661930394;0.7063830558380457;-0.8845851581228558;2.421979444553743;-0.0147080097292188;1.0148167047463132;-5.411347263481941;223.93308140217326;0.4135280314645398;193.7385295317084;0.8314823311446016;0.2921091945406132;0.419655154211074;92.60260633202927;468.50156407914886;2.010703671525836;0.7063830558380457;2.421979444553743;223.93308140217326;0.004291775792633527;0.0015077496213410915;0.005169629367863909;0.002166090324033304;1.2045432048750413;0.504707242105055;111.37050405455328;0.41900302128009853;92.45870434851425;220.66357437243084;Train;$< 25$;$d > 5$;2
division_8_size_5;0.9875071736621526;0.9999999999999998;0.0813817559651809;0.6804251607700692;2.068888929627333;0.9529030963064842;0.9765133839105312;0.0828888034556681;-0.012571517765243635;1.0126508714782476;-2.2204460492503136e-16;1.0000000000000002;-2.508604159286;12.287766319859811;-0.38503743976427246;1.469669344484929;0.7270117142036788;0.48335122571327643;-0.0482420632823615;1.0494246517574206;-0.023766822757761742;1.0240515045430454;-2.49025528681082;12.06435559821823;0.9875071736621528;12.134257389145752;1.4513090205902206;0.4773128027902548;1.0112582069357778;11.913637698851652;12.287766319859807;1.4696693444849287;0.4833512257132763;1.0494246517574204;12.064355598218228;0.11960427194237987;0.03933597149646893;0.08540402091316734;0.08333910963849846;0.7140549373881168;0.696790409615533;8.208891097504925;0.9758218494563816;11.496161804484618;11.781004709916045;Test;$< 5$;$2 < d \leq 5$;1
division_8_size_3;1.0000000000000002;0.6258922973258889;0.0506115680617792;0.4600099049107864;1.6765038653876685;0.9293429575936754;0.6101372298165869;0.0563824175900629;2.2204460492503128e-16;0.9999999999999998;-0.46857697168434304;1.5977189754091528;-2.9835751109960658;19.758328743724086;-0.7765072573160624;2.1738662348888735;0.5167105925508759;0.5964793882349706;-0.07327743973270077;1.0760290287121508;-0.49407138020360386;1.6389755470267067;-2.875597913937694;17.736025568656082;1.597718975409153;19.758328743724093;2.173866234888874;0.5964793882349707;1.6389755470267071;17.736025568656085;12.366585768729614;1.3606061318337774;0.3733318546099265;0.6734782807699929;11.10084178859686;0.11002277890428191;0.030188757155102636;0.05445951642311519;0.08295112244993397;0.49498401117912233;0.7539449855388595;8.15874743533276;1.5231703822975116;16.482850457931892;10.821409508415977;Train;$< 3$;$2 < d \leq 5$;1
division_8_size_2.5;1.0;0.4772661974582827;0.0256000548624684;0.3876593038425959;1.5028662523207512;0.9178459629634196;0.4644808144226315;0.0357231116690911;0.0;1.0;-0.73968087780441;2.0952667616637757;-3.665160784433745;39.06241628669613;-0.9476284079793678;2.57958467677081;0.40737411966603776;0.665395206297156;-0.08572569877717105;1.089507434092026;-0.7668350253000356;2.1529414540900693;-3.331957413971435;27.99308216101554;2.0952667616637757;39.06241628669613;2.57958467677081;0.665395206297156;2.1529414540900693;27.99308216101554;18.64317088468395;1.2311485697040578;0.3175706399164132;0.5199850701716318;13.360151878125173;0.06603750924771555;0.017034153786430674;0.027891450085823038;0.05511541934038827;0.42235769343144774;0.8346077853064224;10.851778742947873;1.9760686221331647;25.69333745239143;13.002249600348135;Train;$< 2.5$;$2 < d \leq 5$;1
division_8_size_2;1.0;0.4789896908804711;0.039066160919096;0.3523103635189953;1.5180558517995673;0.9078444445934843;0.4633788137327607;0.0427382573077216;0.0;1.0;-0.7360762039730335;2.087727604662673;-3.24249863634806;25.597601004893935;-1.0432427773233703;2.8384064266848728;0.41743047131343447;0.6587372913944886;-0.09668223158419581;1.1015102928209042;-0.7692103872073472;2.15806154783917;-3.1526608041919277;23.398239960975857;2.087727604662673;25.597601004893935;2.8384064266848728;0.6587372913944886;2.15806154783917;23.398239960975857;12.260986992615782;1.3595674169109297;0.3155283715764849;0.5276120746599421;11.207515726054913;0.11088564221866751;0.025734337029026524;0.043031778353382;0.08430717970119841;0.3880734916836477;0.7603074484155837;8.243442426356086;1.9591841872966065;21.241962161837197;10.842248676551469;Train;$< 2$;$d \leq 2$;0
division_8_size_0.4;1.0;0.3021407166060457;0.0333558805305726;0.3816921234533985;1.3354965971366184;0.92054811011241;0.2961762074835872;0.0299804256732059;0.0;1.0;-1.1968624211011651;3.3097161191415223;-3.4005211944111142;29.97972123936114;-0.963140954881649;2.619912590682768;0.2893032055576075;0.7487851351654939;-0.08278601447933412;1.086309329208104;-1.2168007062235264;3.376368441261156;-3.507210587835906;33.355096785490936;3.3097161191415223;29.97972123936114;2.619912590682768;0.7487851351654939;3.376368441261156;33.355096785490936;9.058094458910062;0.7915822675940931;0.22623847732285712;0.32821827918276936;10.077932845232242;0.08738949137535734;0.02497638751164887;0.03623480420431197;0.11262174235390274;0.4146357145926781;1.2887332399060116;12.73137772004766;3.108109587646141;30.704971308500202;9.878986066174695;Test;$< 0.4$;$d \leq 2$;0
division_8_size_0.2;1.0;0.1797501661188908;0.0045632943763159;0.3060717608734305;1.1843134604952066;0.908704138270909;0.1755119650640592;0.0054234207242416;0.0;1.0;-1.716187358215117;5.56327719518533;-5.389710465351436;219.13992776581145;-1.1839356918652817;3.2672076546569375;0.16916324846237105;0.8443710498585922;-0.09573571823496133;1.1004681918834547;-1.7400480613969764;5.697617251536186;-5.217028532675446;184.38547382654662;5.56327719518533;219.13992776581145;3.2672076546569375;0.8443710498585922;5.697617251536186;184.38547382654662;39.39043841918634;0.5872811186694962;0.1517758364780642;0.19780934029960637;33.14331955023215;0.014909230316752266;0.0038531136633436665;0.005021760311336295;0.025999904762335532;0.3368222372749692;1.743879744960516;56.435186653572956;5.177448374754655;167.55184310322528;32.36185684056485;Test;$< 0.2$;$d \leq 2$;0
division_9_size_bulk;0.5473081592090251;1.0000000000000002;0.0053917201645826;0.5455860963950422;1.5526998793736078;0.5406668095308685;0.9955161794148664;0.0060893571275;-0.6027432728326181;1.8271242318864922;2.2204460492503128e-16;0.9999999999999998;-5.222890804978796;185.46956620056986;-0.6058946559245024;1.8328912826178962;0.4399952733168329;0.6440394652464463;-0.6149520687378053;1.8495679453075555;-0.004493903058609925;1.004504015783821;-5.101212764819254;164.22094796902678;0.547308159209025;101.50900686653031;1.0031563539198698;0.3524880541819974;0.5497732437967165;89.87946473648914;185.46956620056991;1.8328912826178965;0.6440394652464464;1.849567945307556;164.22094796902684;0.009882436887978576;0.0034724805715562594;0.009972352786480355;0.005416004557305826;1.009098555297748;0.5480434247846386;89.59666594871466;0.5431019813747837;88.78881599654848;163.4846107020131;Test;$> 0$;$d > 5$;2
division_9_size_70;0.7052114358832511;1.0;0.0027650933025477;0.5961295129940349;1.707976529185799;0.7027594199087291;0.9954310118953448;0.0035045385314573;-0.34925761207934214;1.4180144409421511;0.0;1.0;-5.8906809004369425;361.6514491856823;-0.5172973318425457;1.6774878247136982;0.535309353577463;0.5854881392759567;-0.3527406649328194;1.4229620716146003;-0.0045794578336891085;1.0045899595753558;-5.653696427232775;285.3442731543225;0.7052114358832511;255.04073776949363;1.1829835975430185;0.41289293139141026;0.7084483278660338;201.22804459222237;361.6514491856823;1.6774878247136982;0.5854881392759567;1.4229620716146003;285.3442731543225;0.004638410349221157;0.0016189293326330627;0.003934622894000932;0.0027777849690284813;0.8482696867605948;0.5988657233603542;170.10214259112314;0.7059850572373108;200.52837587620965;284.0405385645489;Test;$< 70$;$d > 5$;2
division_9_size_25;0.6261414479613429;1.0;0.0064765772215754;0.5576796791699903;1.632618025182918;0.6213614412042945;0.9942930808462708;0.0056354544588009;-0.4681789781962593;1.597083220182764;0.0;1.0;-5.039563114715181;154.4025440889832;-0.5839705330982521;1.793144052672543;0.49018487675753236;0.6125131442720414;-0.4758423354381729;1.6093692554559638;-0.0057232658393193605;1.0057396750150085;-5.178677485443194;177.44797820844744;0.6261414479613429;96.67783252479101;1.1227618135436566;0.38351986704985086;0.6297352963860678;111.10753401325009;154.4025440889832;1.793144052672543;0.6125131442720414;1.6093692554559638;177.44797820844744;0.011613435926542393;0.00396698867810783;0.010423204260989857;0.00651375067003685;0.897512530048728;0.5608805792909003;98.95913155665039;0.6249278539436645;110.25933147838914;176.43529694281912;Train;$< 25$;$d > 5$;2
division_9_size_5;0.903970000890554;0.8508945538259557;0.0321289477980919;0.6218390784108254;1.7869935025146015;0.8876279360725982;0.8351363266851232;0.0283833895746677;-0.1009591039961719;1.1062314003947489;-0.16146706663370433;1.1752337531173607;-3.4379978546603884;31.12457981146176;-0.4750739360971237;1.6081330921749148;0.580534600196759;0.5595991247829559;-0.11920261470042044;1.1265981605137438;-0.18016030196647595;1.1974092948025197;-3.5619511790519907;35.23187381723092;1.0623760568521097;28.135686439885205;1.453704072765487;0.5058608213284019;1.0824220812889913;31.84855700593812;26.483735451694102;1.3683516899589285;0.4761598476035886;0.9586162391314844;29.97860955216507;0.05166762417087195;0.01797933106800951;0.036196413488572436;0.03847150072566019;0.7005627618731975;0.7445958923605552;21.908555945193363;1.0628539409797058;31.27279544035889;29.423417681956;Train;$< 5$;$2 < d \leq 5$;1
division_9_size_3;0.9157131561138158;0.8625616559528645;0.0125522877028269;0.5539470983457199;1.790827099769507;0.893627321216998;0.8106161695262739;0.0125477702130055;-0.0880521116965516;1.0920450288645935;-0.14784864746882329;1.1593374144313295;-4.377852342938774;79.66675268085116;-0.5906860871450332;1.8052265333392852;0.5826775800429612;0.5584011991602693;-0.11246645736933211;1.1190347209149079;-0.20996061738476526;1.2336294754450834;-4.37821230146041;79.69543456920505;1.0616205227697437;72.95189353472101;1.6530696863445193;0.5113353244607897;1.1296507404348481;72.97815791722886;68.71748611678228;1.5571191879671828;0.4816554630337472;0.9652364419411145;68.74222601389667;0.022659722815251544;0.007009212505463243;0.01404644576637653;0.015484872094474118;0.6198860365989256;0.6833654683565563;44.14705473101232;1.1024050035163202;71.21801770730325;64.6024078992208;Train;$< 3$;$2 < d \leq 5$;1
division_9_size_2.5;0.9331053143004882;0.6906547569542316;0.0627127424547812;0.5594077908706308;1.6864728137095009;0.9120666256173412;0.6865500570832184;0.0563800963210408;-0.06923720744116955;1.0716903919357272;-0.37011520821168464;1.4479014151874843;-2.7691906230475873;15.945722685003712;-0.5808765711202863;1.7876047068340903;0.5226392554427092;0.5929535251744962;-0.09204223717116937;1.0964111304074307;-0.3760761400693526;1.4565580319787048;-2.8756390848719326;17.736755792430323;1.3510445050946391;14.879038577738813;1.6680234518154557;0.5532880854735307;1.35912204022639;16.5502610883667;11.012989225470816;1.234617694328739;0.40952617281454656;0.7572415627934584;12.249974760977524;0.11210559359064096;0.0371857417119228;0.06875894884579672;0.09134474872992347;0.6133409283471919;0.8148099109440808;9.922079375055311;1.3284779692426527;16.177103005000756;12.177170701764142;Test;$< 2.5$;$2 < d \leq 5$;1
division_9_size_2;0.8513184728538575;0.8555126864901617;0.026748994085966;0.5248224710141016;1.733580153429985;0.8369711437217064;0.7885931224457755;0.0213397560340074;-0.1609689867459095;1.1746485385753704;-0.1560543564317749;1.168889738038385;-3.6212584106101326;37.38458338979765;-0.6446952240255986;1.9054062187309253;0.5501887229915008;0.5768409369601077;-0.1779656849272223;1.194784321420406;-0.2375047787968083;1.2680810566779461;-3.8471834655071784;46.86089186804118;0.9950974267213835;31.82618643968022;1.6221075122962545;0.4910753455324673;1.0795408286259751;39.893542901670564;31.98298536912126;1.6300991930415545;0.4934947396562438;1.022153144594696;40.090087493352875;0.05096769967619636;0.01542991481128901;0.031959278747679336;0.0339198926856039;0.627049659896764;0.6655174336118928;24.593649064109993;1.0613472523395706;39.221214262613636;36.954177038812446;Train;$< 2$;$d \leq 2$;0
division_9_size_0.4;1.0;0.8308943059595392;0.0394345847760767;0.5157384439412858;1.870328890735616;0.9431857149983822;0.7904578343608087;0.035000773580277;0.0;1.0;-0.18525268119358332;1.2035225092139403;-3.233112061512412;25.358451361370943;-0.6621555336002001;1.9389673423566713;0.6261142928006039;0.5346653227426176;-0.058492075125593616;1.0602365834195393;-0.23514296422229877;1.2650896183584976;-3.352385115443347;28.57079709128206;1.2035225092139403;25.358451361370943;1.9389673423566713;0.5346653227426176;1.2650896183584976;28.57079709128206;21.07019284411504;1.6110769242056586;0.4442503722608602;0.880944540133291;23.739312619871626;0.07646237204020828;0.02108430499652216;0.041809989431555734;0.049888283804492686;0.5468047657424183;0.6524553512184866;14.735058434020022;1.19321445622849;26.94756768261457;22.58401039473691;Test;$< 0.4$;$d \leq 2$;0
division_9_size_0.2;1.0;0.4662535784779377;0.0333089562284306;0.3045840873410683;1.499562534706368;0.9154207789438734;0.4583598047182162;0.0267389614746942;0.0;1.0;-0.7630256330338591;2.144755656920536;-3.401928962349142;30.02195545072222;-1.1888080810509316;3.2831656070076187;0.4051734220428318;0.6668611524065663;-0.08837145171513719;1.0923938182326451;-0.7801008034685388;2.181692176552797;-3.6216335459573075;37.39861029929684;2.144755656920536;30.02195545072222;3.2831656070076187;0.6668611524065663;2.181692176552797;37.39861029929684;13.997844161804462;1.5307877130029928;0.3109263986574829;0.5093325268581486;17.43723588214901;0.10935881949450556;0.022212448935951104;0.03638649787571935;0.0726698892127066;0.33272577414341503;0.6645087204544825;11.391021585835606;1.9971663516757159;34.235464971600685;17.14201971351837;Train;$< 0.2$;$d \leq 2$;0
