;division_1_size_0.2;division_1_size_0.4;division_1_size_2;division_1_size_2.5;division_1_size_3;division_1_size_5;division_1_size_bulk;division_2_size_0.2;division_2_size_0.4;division_2_size_2;division_2_size_2.5;division_2_size_3;division_2_size_5;division_2_size_bulk;division_5_size_25;division_5_size_3;division_5_size_5;division_5_size_75;division_5_size_bulk;division_6_size_25;division_6_size_3;division_6_size_5;division_6_size_75;division_6_size_bulk;division_7_size_0.4;division_7_size_2;division_7_size_2.5;division_7_size_25;division_7_size_3;division_7_size_5;division_7_size_75;division_7_size_bulk;division_8_size_0.2;division_8_size_0.4;division_8_size_2;division_8_size_2.5;division_8_size_25;division_8_size_3;division_8_size_5;division_8_size_70;division_8_size_bulk;division_9_size_0.2;division_9_size_0.4;division_9_size_2;division_9_size_2.5;division_9_size_25;division_9_size_3;division_9_size_5;division_9_size_70;division_9_size_bulk
1618.22608;0.9173582520617523;0.7589076406526711;0.7770368788308586;0.8725996857993168;0.997054861260755;0.9902649393029077;0.9931802142362431;0.9283623225443166;0.6423729941866485;0.8500894495992398;0.9640524565975545;0.7654093416716471;0.9502697418923065;0.7917636872292448;0.42787463798011943;0.09405425563939879;0.3441499707762272;0.395043811490008;0.4541070015796507;0.9187274373949093;0.7501011947613424;0.9168576001883455;0.9087107293432212;0.9138958433845809;0.13328566938135333;0.2514074065672867;0.23530549201926232;0.4156027878827384;0.2739223674399306;0.11405017379117754;0.40446395910822547;0.3988706971550211;0.14704368037043397;0.1373194366808882;0.13179333794927278;0.17256192977805077;0.6856405816680318;0.18970271877535197;0.19022289105287943;0.661145534624594;0.5476156911830187;0.8835707856307334;0.9127905719715697;0.9630428804595779;0.9131770246497556;0.9609254407898531;0.931430192229636;0.9260162139601171;0.9475800876839933;0.9077034479134881
1617.26171;0.9214315600983962;0.7491363084993954;0.7698630343985287;0.8673748843675226;0.9960127926519715;0.9873730056040597;0.9907845101098598;0.9299643077071267;0.64048842688109;0.8425219678890459;0.9630447127943724;0.7642433996458551;0.9528573521608241;0.7949236411961931;0.43387923370890114;0.08794750055952844;0.33419292500184117;0.4024358460566659;0.46106331977808906;0.9084873363514256;0.7414901221313962;0.9078571401624778;0.89735790076055;0.9030732931881226;0.12872109928163056;0.24018866876142314;0.218384756463692;0.4222562984810443;0.2537899009524035;0.10202938748788726;0.41156889956617854;0.4062964373794109;0.14865703538976627;0.13816657662558304;0.13254278893851434;0.1736857635747804;0.6870968170048188;0.1901684110134775;0.1906059412989064;0.6636040765162825;0.5479287494561582;0.8693308676600852;0.900286525178368;0.9550193845822712;0.9003473958402907;0.953243499590981;0.9202451028393088;0.9145373699110166;0.938264828011338;0.9103774550517648
1616.29733;0.9256244816045864;0.7398363305951724;0.7635368266236677;0.8627163289254307;0.9949606172314398;0.9841846275747617;0.9882018513590287;0.9314533256252697;0.6393977813621194;0.8355186247029124;0.9623382956306272;0.7633758394811799;0.9552110401926592;0.7978523759801881;0.43992907113728985;0.08205031471876467;0.3244907384717778;0.4098681910752964;0.46798392962990615;0.8977578946042517;0.7330314610764371;0.8984110554720304;0.885493659984168;0.8916738353636434;0.12454651217077561;0.2297996641935397;0.20294314072517627;0.4291238471450331;0.23565156747286464;0.0911638139319596;0.4188401732948692;0.41388878804566775;0.15053723537836955;0.13907596211541412;0.13332709577304547;0.17485833935048586;0.6883602325519105;0.19074333835187327;0.1910639753377375;0.665943654818095;0.5481251895042123;0.8545331892306348;0.8870733077959022;0.9462376629798118;0.8867810612956494;0.9449516517766109;0.9083028561790594;0.9023708521161562;0.9282912042253192;0.9129141870409313
1615.33295;0.9298153011214562;0.7309423619721693;0.7577167034001743;0.8584070825012564;0.993815117611059;0.98066917899805;0.9853496222060876;0.9326077450417094;0.6388231669260408;0.8287549594755808;0.9616391673142204;0.7625688156531593;0.9573220118176784;0.8005228273791263;0.44600346952782777;0.07645349838951193;0.31506608504799893;0.4173199140519824;0.4748623827960245;0.8865392398312306;0.7246836977601983;0.8885454523762424;0.8731446881285129;0.8797202197632664;0.120641483699577;0.21992997371222034;0.18829456038326087;0.43608210767051925;0.2186609387713382;0.0809228669308727;0.426187594814259;0.4215516581981167;0.15262725924892157;0.1400064708031299;0.1341453292106521;0.17613482266182115;0.6894523246635706;0.19138769638700023;0.19158647824380343;0.6681562261205163;0.5482123268482076;0.839217030181278;0.8731900867030774;0.9367150512631794;0.872488548757368;0.9360772473203247;0.8956355430477196;0.889532910173221;0.9176905210174332;0.9153130108753383
1614.36857;0.9337218203190805;0.7221162048998491;0.7516653585518225;0.8538145863257156;0.992288030733325;0.9766811215431299;0.9819278185577323;0.93304793634097;0.6382207415703001;0.8214585609197084;0.9600887835896245;0.7611392530296781;0.9591864125165273;0.8029035353321288;0.4520866922628053;0.07116638188483587;0.3058740514167805;0.42475133524208586;0.4816747344367032;0.8748144008129104;0.7163315186204787;0.8783298396664846;0.8603107307235617;0.8672608424043226;0.11659666406799163;0.20951664518128954;0.1723673054128284;0.4428040037445355;0.20012372400897382;0.06960053313612752;0.4333720019649115;0.4290189726177035;0.15490299788859674;0.14089831257016758;0.134976532643505;0.17743764074515941;0.6903713972874055;0.1920347289306916;0.19207397082886785;0.6702567633455818;0.5482065681797648;0.823367049671089;0.8586785618820585;0.9264797425043271;0.8574673695407752;0.9266592350452517;0.8822681466645377;0.8760495038119511;0.9064998362397277;0.9175848889819614
1613.40419;0.9372523484663999;0.7132841277468002;0.7452357221622543;0.8487565497627667;0.9903073547933552;0.9721796080233893;0.9778203351185275;0.9327166177411693;0.6374780915683728;0.8134830785744992;0.9574948812862841;0.7589378604007267;0.9607759728412497;0.8049865305141943;0.4581862502483557;0.06615225198860886;0.2968251504328502;0.432150446372179;0.48840869195529507;0.8626205260827999;0.707990770134733;0.8678217045280128;0.8470092510333423;0.8543648975309545;0.11231659202510902;0.19831659403578178;0.15483720830170278;0.44921880964404004;0.1794234410115264;0.05686663500340028;0.44033406499819044;0.43623264439647746;0.15734716891226325;0.14174567420322307;0.135842029491702;0.1787300977387751;0.6911252135369503;0.19264751080774992;0.19249993389228598;0.6722309267408522;0.5481255118129539;0.806988698170985;0.8435683449688794;0.9155546338844595;0.841740930984647;0.9167291556896807;0.8682241624814384;0.8619272586645585;0.8947467829947615;0.9197362284423923
1612.43982;0.9408222949485701;0.7049907918744381;0.7396179430997509;0.8444538309107074;0.9883207005302375;0.967416026406084;0.9735343971956083;0.9321628451560283;0.6371655583803238;0.8059182243921128;0.9550327126887008;0.7569474398912635;0.9620178425239427;0.8067873490538624;0.46430909797451836;0.06143375734771567;0.2879814213305696;0.4395505089107476;0.49507750195932615;0.8500345679457102;0.6997935397817747;0.8569613907538026;0.8333089768418217;0.8410399683006741;0.10843206605642225;0.18796738861778123;0.13915008030901543;0.455825013839687;0.1608211419747495;0.045527467674972566;0.4474112901459793;0.44358570525713537;0.1600409384438825;0.14261729081129718;0.13674084162685718;0.1801530505560022;0.6917212748522754;0.1933785513151078;0.19304458977333472;0.67410553153768;0.5479584567183065;0.7902243671585696;0.8278776726922552;0.9039488205170796;0.8254185129507335;0.9062916014945896;0.8535404028496303;0.8472287692961284;0.8824573573442698;0.9217484232667633
1611.47544;0.9448032468135468;0.6977234164204799;0.7358325425421756;0.842084833398614;0.9867422448266154;0.9626266880379406;0.9695765038728672;0.9319422540293034;0.6378277438586831;0.7997731749353196;0.9537846274081669;0.7560673413323872;0.9628898493348406;0.8083231473565737;0.47044536057688424;0.05701886549213625;0.2794751204739776;0.4469586905738305;0.5016835977863447;0.8371135816422408;0.6918424147336988;0.8456897787825215;0.8192757918838167;0.8272668788711455;0.10548235466707923;0.18001603849971698;0.12826195871998486;0.4630548301265547;0.14808431730133453;0.038036946217235634;0.4549093283368591;0.4514128545643883;0.16300697839741524;0.14358574567045573;0.1376897441050805;0.18167390317977447;0.69215096523053;0.19436462791847367;0.19377824394132503;0.6758567406547564;0.5476591737611642;0.7732675566354186;0.8116199079624759;0.8916619924343854;0.8086143983248771;0.8953527211201103;0.8382419071228129;0.8319910237898623;0.8696372055847431;0.9236139364352307
1610.51106;0.9492884578815035;0.6916566318895259;0.7342162274462198;0.8420049894202652;0.9856770764216773;0.9578848657982719;0.9661136728441266;0.9321693511612847;0.6395808114963012;0.7953464665689925;0.9540557444234953;0.7565143485981061;0.9633758273389219;0.809590140289558;0.47656295416695515;0.05287436707505916;0.27138056073703964;0.45435400292945805;0.5082093295254462;0.823917324062142;0.6842618702703993;0.8340209713089813;0.8049648467063052;0.8130726881825414;0.10358679496413808;0.17491001353178692;0.12285494562256216;0.471008019320193;0.14210376832905103;0.0350268453306149;0.46289517047367396;0.4597845843313536;0.1662423065677916;0.14467353428345242;0.13870101257609935;0.18312354615753093;0.6923745580843352;0.1955403498300419;0.1946590429904892;0.677450610052448;0.5472019047029968;0.7562000567954291;0.7948297206033769;0.8787109760356057;0.79137862596181;0.8839397160456076;0.8223746051227623;0.816275582802376;0.8563116527195743;0.9253249469197091
1609.54668;0.9540194763876935;0.6864810339007077;0.7342146459879832;0.8435577792174649;0.9848659876231001;0.9530539557391315;0.9628687981808688;0.9324393548696187;0.6419692280002923;0.7920407813996612;0.9551628893802978;0.7577107051191704;0.963481541984943;0.8105673574624284;0.4826120219082445;0.04893650403716909;0.2636228397776412;0.46169968030691194;0.514627850661954;0.8104627463228289;0.677003610188745;0.82202226515256;0.7903862778337221;0.7985199787036279;0.10241466276986666;0.17179653776548476;0.12120685384714219;0.4794122821907011;0.14068705115330793;0.035150605887890485;0.47116882107817776;0.46848245312472137;0.16965609162410572;0.14585120167265275;0.1397223899869361;0.1845472810163318;0.6924050016282168;0.19678936119378979;0.19557987924893877;0.6788857913478479;0.5465884961826161;0.7389315455507011;0.7775229184509587;0.8651183983940239;0.7736961953234843;0.8720913096081621;0.8059812827131647;0.800086185637105;0.84251477743814;0.9268744382868315
1608.5823;0.9585192541137884;0.6816157275920055;0.7347526414322185;0.8456044159339362;0.9838708207495657;0.9479126976709611;0.9593689077443346;0.9322745490604107;0.6444444535751512;0.7890198920103235;0.9561499392565679;0.7588446914233004;0.9632359067559657;0.8112311078523777;0.4885651457367627;0.04518686670127686;0.25608894709187535;0.468956654614568;0.5209102655273146;0.7967502649755256;0.6699287971737484;0.8097891486715031;0.7755372838159252;0.7836981604047294;0.10147071009970843;0.16941635418548595;0.1208197053633982;0.48787013627231623;0.14073564845607123;0.03634556282306617;0.4794438398037892;0.47718400935395167;0.1732199128455183;0.147054024669999;0.14070161928461278;0.18591628689119413;0.6922390297328269;0.1980224954300904;0.19643624799828474;0.6801732357488843;0.5458620601243499;0.7213712866438178;0.7597518709741816;0.8509166901720949;0.7555321194082288;0.859838206592755;0.7890724160022666;0.783451075236399;0.8282746060750854;0.928251891802283
1607.61793;0.9622461224128377;0.6764374738832156;0.7347250898840438;0.8469342616252085;0.9822239949251608;0.942223556044657;0.9551447298155922;0.9312431797105308;0.6464415500630711;0.785360000268249;0.9559912612359845;0.7590294692173218;0.9626710633667992;0.8115507543436478;0.4944101275280969;0.04159458664828075;0.24869375722681808;0.47608197890822807;0.5270254131723918;0.7827886817034889;0.6630410119055724;0.7974581502455016;0.7604384598966748;0.7686984153895765;0.10022741047289851;0.16636834009008233;0.11887728183963053;0.4959532859603206;0.13885664918698015;0.03628103131390009;0.48740542632553446;0.48552824757068425;0.17684329819581313;0.1482153764905626;0.14160864717212113;0.18726429638410338;0.6919065706117662;0.19919908736997918;0.19714709689876314;0.6813137405728604;0.5450574222596984;0.703415737693929;0.7415711921633991;0.8361516944447163;0.7368780170737154;0.84721710644699;0.7716843906616251;0.7663931182191479;0.8136461825754853;0.9294518528531345
1606.65355;0.9649160919440266;0.6707314378859843;0.7337134019081425;0.8470146745958738;0.9797262476899875;0.9358672749686707;0.9500025676796224;0.9291532397579013;0.6476360403893953;0.7805266073505933;0.9540755768148292;0.7577804921559852;0.9618113706148821;0.8115097276206107;0.5001486552718641;0.03813397456941692;0.24147415588887933;0.48304002545535346;0.5329584562356554;0.7685985444151446;0.6563040750105817;0.7851177829872593;0.7451079971151284;0.7535574671540148;0.09842821250092298;0.16189910601533697;0.11385064369134351;0.5033994698332505;0.13305376562321658;0.03361761290398746;0.49486681163321083;0.493305712189015;0.18056009385470162;0.1493206626837268;0.1424578767195026;0.1885176741907514;0.6913948601809268;0.20022409324697096;0.1976757268361251;0.6822754722452427;0.5441875406101606;0.6850508335081181;0.7230238645811389;0.8208633074724887;0.7177371552518648;0.8342656875696881;0.7538605539706489;0.7489446500788521;0.7986707108198001;0.9304642286859585
1605.68917;0.9666442309856509;0.6648358432181279;0.732338646530525;0.8464936212464651;0.9765923337285418;0.9289785065465899;0.9441993834186884;0.9261957649697733;0.6482894766811849;0.7749090374110361;0.9508918492142805;0.7555407837998532;0.9606393089016549;0.8111128467566557;0.5057641083437336;0.03469311727637103;0.23445984471385262;0.48980735742712606;0.5387004767278792;0.7542423012208374;0.649688778439979;0.7727381079841927;0.7295970786662729;0.7382735982773616;0.09633699287431602;0.15670682490140475;0.10720120118339177;0.5103934644265262;0.1250595222349168;0.029511104086072826;0.5019563001136569;0.5006613856346446;0.18430584119007776;0.15033641634215383;0.14326361321402697;0.18966903244125774;0.6906898938308326;0.20107492460577422;0.19804839931652946;0.683066567976869;0.5432392756391566;0.666406060041708;0.7041528467441643;0.8050895082045366;0.698201358788539;0.8210226073003798;0.7356496260114904;0.7311827056407416;0.7833868515083275;0.9312850555367908
1604.72479;0.9675268143976271;0.6588949094366996;0.730766018825591;0.8456965885625025;0.9729497481800924;0.9216396449970365;0.9378477440593638;0.9224625796212903;0.6485411361676627;0.7687362897078241;0.9467786286210413;0.7526374545949506;0.9591448445979855;0.8103608858419589;0.5112169102246813;0.03120099609420346;0.22760989709367974;0.4963536329901361;0.5442339754460237;0.7397273483902763;0.6432080962616497;0.7602601976300782;0.713937394159855;0.7228506151458113;0.09410388110893192;0.15120954491492988;0.0997385132924869;0.5170511538268691;0.11608342654234349;0.02470491912335493;0.5087518003315514;0.507677752147385;0.1880059133529799;0.15124184090059944;0.1440624145838399;0.19070318944025802;0.6897852265290854;0.20184724851754196;0.1983308840154151;0.6837052602396354;0.5422078765904446;0.6475627933212419;0.6850068607758983;0.7888586756844833;0.6783224624958073;0.8075134777085117;0.7170949259974047;0.713145039808262;0.7678272129843786;0.9318906100501653
1603.76041;0.9675555233970569;0.6527590998577787;0.7285705684314212;0.8443070597929531;0.9686947204489744;0.9138082582322549;0.9308259670854462;0.917862942316928;0.6482225403770265;0.7617272188085524;0.9414106761007274;0.7488646051727176;0.9573338041876984;0.8092464935969321;0.5164730181100705;0.02774215114398837;0.22091126411947493;0.5026446659889116;0.5495365224084965;0.7250304523249096;0.6367866187487137;0.7476787443120055;0.6981288826663178;0.7073049189626451;0.09160745253732766;0.14497626793761265;0.09063892780539617;0.5232374117602503;0.10522483742581346;0.01853878852264995;0.5151501725206179;0.5142449668926282;0.1916409080750472;0.15202876920958186;0.14485083290075468;0.19163796542521552;0.688690792352354;0.20247401196756856;0.1985182843117908;0.6841793315313538;0.5411034289642505;0.6285225740553965;0.6656272459321598;0.7722157541034849;0.6581270978894839;0.7937703839994824;0.69823894785606;0.6948536662255455;0.7520183255924857;0.932267521939919
1602.79604;0.9667757609770139;0.6463595650805405;0.7257188231651246;0.8421854002047093;0.9638098850881163;0.90549358038192;0.9231488420628906;0.9124445616177458;0.6473164331095285;0.7538791500535542;0.9347434926895359;0.7442003568360155;0.9552134248007031;0.8077717684059627;0.5215218952648789;0.024326364790587474;0.21430443226365758;0.5086593512799005;0.5545933919237355;0.7101735851756448;0.6303067762756305;0.735015013365893;0.6821859804455425;0.691653015769493;0.08883604855229871;0.1378774004568425;0.07988951699078489;0.5289227373815435;0.0923287114404292;0.010933243593148623;0.5211159347458433;0.5203343517123017;0.19519113565919582;0.15268489935864024;0.14566779806932828;0.19249479336428613;0.6873914333557911;0.20293360599635937;0.1986007553478143;0.6844866830526699;0.5399170862448602;0.6093096560129078;0.6460698587036194;0.7552028758653334;0.6376844350650483;0.7798268468032084;0.679133578076629;0.6763752461611822;0.7360027951729872;0.9324067929109124
1601.83166;0.9654897596088382;0.6400936808551405;0.723020996864983;0.8400588787976634;0.9586004627494249;0.8968765619548269;0.9151879768475095;0.9065834579483018;0.6462642079057368;0.746010744485146;0.9276698646728906;0.7393893511928217;0.9527276940837928;0.805952733573732;0.5263921080631108;0.02106867997888001;0.20790095767269584;0.5144260700571923;0.559417453775356;0.6952125957853557;0.6237779822056546;0.7222142513691413;0.6661612609626775;0.6758997594037461;0.08623143167608543;0.131087577031604;0.06992742439237834;0.5344421419684702;0.08037702530282265;0.003836913006655368;0.5268746901213676;0.5262104734746327;0.19879043578983618;0.1532852299779973;0.14653008515516663;0.19326177956337506;0.6858892526460914;0.20330676730450922;0.19870213067898868;0.6846235510413754;0.5386275015858054;0.5900600524647897;0.6263897058698263;0.7378665969445836;0.6171296156970482;0.7657162657551669;0.6598308996454458;0.6577536087304469;0.719824099514924;0.9323140136402804
1600.86728;0.9641373086664319;0.6345716745006785;0.7216061114579978;0.8392199133028578;0.9535196502857173;0.8882385327049007;0.9074702333268305;0.9008097339484253;0.6456992726164797;0.739186221021701;0.9213878819311864;0.7354649631238559;0.9498014286271956;0.803814190010079;0.5310938728823547;0.018167050373236515;0.20193038426267795;0.5199921157259655;0.5640295245900468;0.6802031952078234;0.6173195759526874;0.7091810262289986;0.6501499603845594;0.6600392234210583;0.0844009086790648;0.12631068258672035;0.06407761206107468;0.5402849631895987;0.07370257247194645;0.0;0.5327662494910741;0.5322573703378981;0.20244498844134312;0.15394006883795114;0.1474523907009962;0.19400099037651378;0.6841877392725269;0.20378509719490476;0.19888307718697973;0.6845866876725848;0.5371992968630839;0.5709961393053455;0.6066336337773937;0.720234481637363;0.5966055211943929;0.7514718974966266;0.6403975082765205;0.639077247914619;0.7035183860526855;0.9319845991791617
1599.9029;0.9628653140601426;0.6299208169354322;0.7216767349299911;0.8399362460036072;0.9486981960180927;0.8796644387471706;0.9001323559814767;0.8953301835651638;0.6458006589849887;0.7337690077964111;0.9162113724909234;0.7326953265160879;0.9464582038123692;0.801366472620604;0.5355948695755798;0.015674578970662545;0.19643292617537617;0.525345602425213;0.5684157252332452;0.6651620244380639;0.6110149053336815;0.6959051141048894;0.6342067932055881;0.6441105240780375;0.08345550671692126;0.12398923373652965;0.0630820615773417;0.5465473028298973;0.07335669296813052;5.232573976568511e-05;0.5388620182359675;0.5385464086107004;0.2061872025778742;0.15468902356939146;0.14844738160066612;0.19467106177379737;0.682282027962432;0.2043306612833962;0.19917867031337416;0.6843722705751287;0.535595894413485;0.5522112040763927;0.5868688096971779;0.7023457088761791;0.5761865726979624;0.7371223294308341;0.6208905116730032;0.6204040367595007;0.6871222424673311;0.9314253589004431
1598.93853;0.9615914453856413;0.6259476998938649;0.7227922075984593;0.8416237251280502;0.9439524394813226;0.871049959445082;0.8929794638717077;0.8899101075785575;0.6462679147262961;0.7293765171751451;0.9116427482055688;0.7306258195209233;0.9427416655782763;0.798602702764756;0.5398498916996305;0.013531653648154562;0.19130465517792994;0.5304410172921386;0.5725430925335835;0.6501105443422133;0.6049030466602836;0.6824433667940799;0.6183427572204384;0.6281873418089837;0.08311078577563985;0.12334817621089572;0.06536608688543921;0.5529753497139857;0.07733773530965427;0.0027392422342904232;0.5449811415816617;0.5448755084994463;0.2100170063330723;0.1555384600554723;0.14942105874895634;0.19529712069074198;0.68017565621952;0.20487317115013923;0.1995068783894257;0.6839961989475407;0.5338491921774967;0.5336769507146848;0.5671345608328362;0.6842554958092216;0.5558763963375446;0.7227054709379305;0.6013667368304436;0.6017824138953701;0.6706804672984332;0.9306383219934822
1597.97415;0.9600740335867596;0.6222538556198483;0.7241665369554715;0.8434292888229767;0.9389692975354629;0.8622218155143719;0.8856390987546425;0.8841675307363499;0.6466065417584265;0.7252588889851435;0.906857065853844;0.7285512511711739;0.9387076406231938;0.7955156900072939;0.5438188687890562;0.011603493733497894;0.18633074181987358;0.5352383734346773;0.5763872023216858;0.6350508176724925;0.5988575511199582;0.6688607428963477;0.6025523788029924;0.6123183894009232;0.08295807870211935;0.12319475436171656;0.0686442808590251;0.5592109304006705;0.08269503407244394;0.00623873400004471;0.5508673439106613;0.5509664802335799;0.2139674554189011;0.15647640389067594;0.1503218497802526;0.19586357949220765;0.6779159199133553;0.2053910772008499;0.199762423519521;0.683478206057115;0.5320064530635952;0.5153475555069037;0.5474993370373313;0.6660206005200642;0.5356717080709091;0.708264038134125;0.5818643491185853;0.5832459296610022;0.6542347645170493;0.9296212877030885
1597.00977;0.9581240111116273;0.6184986773200415;0.7251310551245086;0.8447719229272481;0.933524243956869;0.853069159056449;0.8778367599412353;0.877839887753462;0.6464877784170953;0.7208943639758078;0.9012243685278823;0.7259261520760035;0.9343983987229576;0.7921004993007457;0.5474939661827012;0.009828077364086696;0.1814334873501552;0.5397185865490762;0.579933029674546;0.6199922038960223;0.5928010947808496;0.655233880145731;0.5868559360293077;0.596560275452664;0.08270352655860902;0.12272164553594922;0.07126570906276619;0.5649914159681692;0.08728883057712367;0.009181079597325142;0.5563317366889811;0.5566133050517944;0.217980486774559;0.15750797233428046;0.1510981823283431;0.19638817720376764;0.6755091865325269;0.20584139899197748;0.1999316981599511;0.6828098263912601;0.5300951477918203;0.49722298532154163;0.5280191150436492;0.6476989190879928;0.5155863880973237;0.6938310181778701;0.5624278972593311;0.5648446424722638;0.6378307276717795;0.9283732088992986
1596.04539;0.9557334264712893;0.6146248338061725;0.7255546597702228;0.8456124625022368;0.9276042657224763;0.8435693297800126;0.8695282989284461;0.8707675266537668;0.6457713804929016;0.7160399998075484;0.894476674634724;0.7225065007877155;0.9298007915044767;0.7883563734479986;0.5508937489534781;0.008227986361323603;0.17674339443181658;0.5438890744106466;0.5831801483914657;0.6050047281632276;0.5868516501939898;0.6416560453698597;0.5713057163541911;0.5809741857410002;0.08223963268641726;0.12167232272402723;0.07260155204758323;0.5702230922300463;0.0902973190984252;0.011019619711595652;0.5612998873927257;0.5617293090874877;0.22212620004936323;0.15862188694005175;0.15171841362177163;0.1967853036941455;0.6729544481417551;0.20613259535095338;0.1999824360209067;0.6819916931210845;0.5281078740343292;0.4793217618172473;0.508757839633629;0.6293410059784983;0.49565839958190894;0.6794441829582895;0.5431077687540156;0.5466144892790263;0.6215248325862496;0.9269038707162631
1595.08101;0.9530924755902825;0.6109395395069545;0.7259762103332845;0.8465481235266059;0.9214428562577162;0.8338645355587986;0.8609717449606732;0.863236985023874;0.6447252062368832;0.711206416164644;0.8872221742659553;0.7188046204227584;0.924906797655086;0.7842981179209652;0.5540260785383141;0.006809546410046163;0.17238208663444005;0.5477689529238886;0.5861366146583067;0.5901757585299613;0.5811014757526439;0.6281611440779642;0.555967440509977;0.5655724357796323;0.08186736113060922;0.12094600883186973;0.07432839530872776;0.575133427894344;0.09376301409301635;0.013089794053347426;0.5659366289339124;0.5664922325361108;0.22639040284808104;0.15982780910406155;0.15219308310302077;0.19711365610341477;0.6702344630684092;0.20625421799618368;0.19999989027135068;0.6810250256523958;0.526015985206875;0.4617548989911119;0.4897523770536621;0.6109904769788087;0.4759669443387009;0.66512703816248;0.523956102733494;0.528600022935193;0.6053400619661565;0.9252091260042996
1594.11664;0.9503895111821993;0.6077824067277098;0.7270413741106614;0.8482720769143091;0.9152617177452731;0.8241416672665894;0.8524644236355563;0.8556023524146134;0.6437633175850835;0.7071298436028275;0.8803125995416741;0.7154910741049474;0.9197173478871083;0.7799455274069709;0.5568703842556689;0.00547508251736889;0.16837936049847335;0.5513604189559339;0.5888044939447894;0.5755482448548338;0.5755934236201954;0.6147334106928721;0.5409052892576727;0.5503430835747359;0.08200419618668842;0.12169034561182901;0.07865863887134408;0.5800359230636556;0.10046569814552131;0.017226858189730188;0.5704731859844351;0.5711505755286441;0.23073346424757935;0.1611377132319289;0.15255720814278872;0.1973656030043864;0.6673404118000419;0.20635536272382918;0.20000619892621585;0.6799234133465819;0.523804029524922;0.4446702222247536;0.4710329080870495;0.5926722794378454;0.45660370182631893;0.6509038264340432;0.5050216585793188;0.5108489411030747;0.5893028392995663;0.9232972986290316
1593.15226;0.947540635912486;0.6050444682552558;0.7286283897855306;0.8506647858611835;0.9090269545814476;0.8143834421185362;0.8439559194326988;0.8478510855016302;0.6428973025713624;0.7038959269344407;0.8738431739810244;0.7126084943851736;0.9142383437389805;0.7753092356854956;0.5594232128384192;0.004199800994099001;0.1647769245664102;0.5546537673118868;0.5911820337411404;0.5611261510298862;0.5703863807355418;0.6013933306846417;0.5261352973294039;0.5353029130245364;0.0826723467423317;0.1238568818865382;0.08557652069121535;0.5849217647553364;0.11045760885230627;0.023431491114845937;0.5749128037262454;0.5756995729107355;0.23511632822367012;0.1625285920892699;0.15284808025321128;0.1975669207782352;0.6642639206264993;0.20643398140368943;0.20002375764708358;0.6786722467451309;0.5214768997724574;0.4281030187647963;0.4526301746444163;0.5744192425302591;0.4376112961463746;0.636799483383227;0.486344151179614;0.49340421130505696;0.5734320781913581;0.9211579112925683
1592.18788;0.9442462526016386;0.6024486067953008;0.7302137432364153;0.8530414457927944;0.9025203190844326;0.8044861969733321;0.8352289561459252;0.8398460892868027;0.6418496358991952;0.7010680886287387;0.8673278579347438;0.7097298983333925;0.9084852671282011;0.7703908028215021;0.561691153438431;0.0030334942634016593;0.16165039566961892;0.5576374857059115;0.593262281013855;0.5469469578580066;0.5655807153688732;0.5882400627443464;0.511661330009097;0.5205052434887052;0.08363277935553681;0.12666995433789813;0.09369233569777968;0.5895723652218843;0.1219622507633934;0.03052485481447964;0.5790975305175551;0.5799661588097165;0.23940881996368746;0.16392374811402377;0.15306303401765814;0.19778065000547138;0.6610235396198234;0.2065180944410754;0.2000095532965498;0.6772692629288233;0.5190613012071754;0.4119969449882176;0.43458272636328127;0.5562756506753488;0.4189948671660071;0.6228340663887023;0.4679582819441966;0.4762718043672063;0.5577691064813135;0.9187907095942724
1591.2235;0.9403091409620746;0.5999218213856361;0.7315417716226912;0.8548576707765891;0.8955923091559653;0.7944062199063103;0.8261759004172553;0.8314473108733175;0.6403991283774698;0.6982456779673637;0.8603602686132358;0.7064684561572143;0.9024627711934446;0.7651892853861388;0.5636824960563254;0.0019818000795570057;0.15908121999443336;0.5603107394823743;0.5950435024745284;0.5330408125405806;0.5611963643134323;0.5753567235643682;0.49749735982121157;0.5059957070198023;0.08470701025004723;0.12959911659079498;0.10194600940947257;0.5938294919485546;0.13355292361938542;0.037689859946383686;0.5829005436949422;0.5838150273418661;0.24351709000704347;0.16526158990431336;0.15320177599407403;0.19801129648258722;0.6576391466154592;0.20656308886320143;0.19992557244365505;0.6757042259171402;0.5165648176762266;0.3963335786350499;0.41691419483622844;0.5382806518096311;0.4007663451875413;0.6090317081025433;0.4498921162886617;0.4594723726179861;0.5423363597696155;0.9161948475397373
1590.25912;0.9357257471439343;0.5975441625487722;0.7326728644179533;0.8561727354102318;0.8882682119192012;0.7841906891017499;0.8168435496597408;0.8226006014436813;0.6385260456522169;0.6953748075322337;0.8529470987875294;0.702811072396308;0.8961531508742102;0.75971047986258;0.5654190505403434;0.001148303749139823;0.15718127050584446;0.5626902287525674;0.5965335738064872;0.5194210123507585;0.5572394821612557;0.5627558134686168;0.4836679383946998;0.4918081523133122;0.08588889117172616;0.13269959139255477;0.11028888609488885;0.59768097217899;0.14517341886136037;0.04490852043983551;0.5863085594626307;0.5872320007683762;0.24738339865890624;0.16649741303278234;0.15330871367253335;0.19820105610914965;0.6540975123366783;0.20655160033890899;0.19973630152367222;0.6739673921821971;0.513988104183638;0.3811609302356511;0.3996726047821503;0.5204637718283992;0.382964548592736;0.5954105410119804;0.43217673445721755;0.44303250474563927;0.5271661215556713;0.9133791045461106
